category,CD
HRH,3.7778
HRH,7.0000
HRH,10.1250
HRH,0.5556
HRH,2.7500
HRH,13.6667
HRH,3.0769
HRH,1.0000
ARH,3.5385
HRH,9.3750
HRH,1.3529
HRH,3.3000
HRH,7.3333
HRH,13.6842
HRH,1.1818
ARH,12.7778
ARH,8.8750
HRH,8.2222
ARH,5.2222
ARH,5.6667
ARH,38.0000
HRH,1.5556
HRH,0.9000
HRH,2.5625
HRH,10.3333
HRH,5.0000
HRH,2.0000
HRH,4.6000
HRH,1.3333
HRH,4.6250
ARH,5.7857
HRH,1.6667
HRH,2.3333
HRH,12.0000
ARH,7.1111
ARH,3.1818
HRH,2.5556
HRH,2.6667
HRH,2.6667
HRH,2.3750
ARH,6.1111
ARH,8.5000
ARH,4.8462
ARH,6.0769
ARH,3.8889
ARH,6.2222
HRH,1.6250
HRH,9.9286
HRH,29.1111
HRH,8.1250
HRH,3.6250
HRH,3.2000
HRH,5.3750
HRH,4.0000
HRH,8.2222
HRH,3.1111
HRH,1.5556
HRH,1.4444
ARH,5.8333
HRH,2.0000
HRH,0.3750
HRH,0.6667
HRH,0.6667
ARH,2.5417
HRH,3.4444
ARH,2.3333
ARH,2.3333
ARH,2.1111
ARH,3.1000
HRH,0.8889
HRH,5.2222
HRH,11.7143
ARH,4.1111
HRH,10.7500
ARH,12.2222
HRH,10.8000
HRH,1.8571
HRH,6.0000
HRH,2.2857
HRH,6.2222
HRH,4.3333
HRH,2.0000
HRH,1.5333
HRH,9.7273
HRH,1.1875
ARH,6.4545
ARH,6.4545
HRH,2.8889
HRH,11.1250
HRH,1.8889
ARH,5.0000
HRH,3.7778
HRH,15.3750
HRH,1.3333
HRH,6.0000
HRH,6.2222
ARH,6.3750
ARH,2.4000
HRH,8.5556
ARH,2.6364
ARH,2.6364
HRH,5.1111
HRH,11.0000
HRH,0.5556
HRH,4.8889
HRH,20.3333
HRH,1.7500
HRH,4.2222
HRH,0.3333
HRH,5.7778
HRH,0.4444
HRH,5.5556
HRH,0.7778
HRH,5.4444
HRH,7.5000
ARH,9.0000
ARH,2.8421
ARH,7.4444
HRH,8.1250
ARH,1.0323
ARH,7.9000
ARH,2.3333
ARH,1.8750
HRH,5.6667
ARH,1.5789
ARH,2.1429
ARH,3.7500
ARH,3.7500
ARH,5.1000
ARH,6.8000
ARH,5.8182
HRH,3.7778
HRH,5.1111
HRH,7.2222
HRH,17.5000
HRH,7.4286
HRH,4.2222
HRH,2.1111
HRH,13.3333
HRH,3.8889
HRH,2.4444
HRH,16.1250
ARH,3.4444
ARH,7.0000
HRH,1.7500
HRH,1.3333
ARH,7.5556
ARH,8.6667
HRH,1.8750
HRH,1.7778
HRH,1.0000
ARH,8.0952
ARH,8.0000
ARH,3.2222
ARH,4.7778
HRH,18.0000
HRH,5.6667
HRH,4.6667
HRH,5.3333
ARH,5.9091
ARH,1.3077
ARH,9.2222
ARH,8.8000
HRH,26.3333
HRH,4.2222
HRH,8.0000
HRH,11.6667
HRH,5.3333
HRH,12.4444
HRH,1.7778
HRH,8.3750
HRH,4.4444
HRH,37.0000
HRH,3.5556
HRH,8.5556
HRH,7.6667
HRH,3.0000
ARH,8.5556
ARH,8.5455
HRH,2.0000
HRH,11.0000
ARH,6.1053
ARH,5.5556
ARH,2.2222
HRH,15.0000
HRH,3.7273
HRH,13.3333
HRH,6.1111
ARH,3.9231
ARH,3.6250
ARH,7.7778
ARH,4.3333
ARH,4.8000
HRH,3.3750
HRH,8.0000
HRH,3.5000
HRH,6.0000
HRH,149.5000
ARH,3.2857
ARH,6.5000
HRH,1.5556
HRH,4.5556
HRH,9.6250
HRH,3.7778
HRH,1.6667
HRH,4.2500
HRH,5.1111
HRH,48.5556
HRH,9.1250
HRH,15.2500
HRH,5.2500
HRH,2.8889
HRH,14.0000
HRH,3.7778
HRH,9.5000
HRH,9.8571
HRH,3.6250
HRH,0.2222
HRH,0.5556
HRH,1.6667
HRH,4.5000
HRH,2.1111
HRH,5.0000
ARH,6.6250
HRH,16.2222
HRH,5.0000
HRH,10.1538
HRH,0.2500
HRH,5.5000
HRH,2.8889
HRH,3.6667
ARH,7.8889
HRH,3.7500
HRH,0.1250
HRH,2.0000
HRH,4.7500
HRH,5.1250
ARH,9.1250
ARH,8.8889
HRH,12.5556
HRH,2.1250
HRH,1.4444
ARH,3.8889
HRH,2.8750
ARH,14.2308
ARH,2.1250
ARH,2.3750
HRH,2.1111
HRH,1.6316
HRH,1.1333
HRH,10.1250
HRH,3.9091
HRH,2.0000
HRH,3.3000
HRH,2.5625
HRH,1.5000
HRH,2.4000
HRH,11.4444
ARH,9.0000
ARH,9.6000
ARH,3.7778
ARH,3.7778
HRH,7.3333
HRH,2.6667
HRH,7.3750
HRH,6.0000
ARH,6.7778
ARH,6.2222
HRH,5.0000
HRH,13.2857
HRH,2.5556
HRH,6.0000
HRH,9.6667
HRH,4.2000
HRH,3.1250
HRH,8.4444
HRH,5.7778
HRH,7.2222
ARH,3.2727
HRH,10.2222
ARH,4.4000
ARH,9.6667
HRH,4.1250
HRH,0.2500
ARH,4.8000
ARH,4.3636
HRH,3.0000
HRH,7.6667
HRH,0.3750
HRH,0.3750
HRH,5.3750
HRH,15.3000
HRH,8.7778
ARH,9.3000
HRH,1.3333
ARH,12.3750
ARH,2.5333
HRH,1.1111
HRH,2.0000
HRH,2.1111
HRH,3.2500
HRH,16.2857
HRH,11.4000
HRH,4.4545
HRH,3.4444
HRH,3.3125
HRH,2.3333
HRH,6.1000
ARH,6.0000
HRH,15.3333
ARH,4.3000
ARH,2.8182
ARH,4.1111
ARH,1.0952
ARH,2.4545
ARH,0.9310
HRH,1.6667
HRH,4.5556
HRH,1.5556
ARH,6.2727
ARH,2.8182
HRH,18.0000
HRH,1.3333
ARH,6.3333
ARH,4.6250
ARH,3.1000
ARH,8.0000
HRH,7.1818
HRH,0.3750
ARH,4.7778
ARH,7.4444
ARH,7.0000
ARH,6.3750
HRH,4.6250
HRH,6.0000
HRH,6.2500
HRH,3.0000
HRH,2.2222
HRH,2.6667
HRH,2.4444
HRH,1.0000
HRH,1.8889
HRH,1.2222
HRH,2.5000
HRH,5.0000
HRH,8.7143
HRH,16.6000
HRH,4.0000
HRH,5.8333
HRH,2.4286
ARH,11.7500
ARH,5.3333
HRH,6.5556
HRH,4.1111
ARH,9.0000
ARH,6.5000
ARH,4.7778
ARH,5.2222
HRH,6.0000
HRH,4.2222
HRH,0.2222
ARH,1.3913
ARH,8.0714
HRH,1.3333
HRH,0.1111
HRH,5.3333
ARH,7.3636
HRH,3.1111
HRH,5.6667
HRH,0.7778
ARH,2.1579
HRH,1.2222
HRH,2.8750
ARH,4.6667
ARH,4.6667
ARH,9.1111
ARH,6.6364
ARH,6.2500
ARH,5.6471
HRH,4.2222
HRH,8.5000
ARH,7.4444
ARH,9.5556
HRH,4.7778
HRH,6.2222
HRH,7.3000
HRH,8.2222
ARH,5.4444
ARH,4.8333
ARH,8.0000
ARH,4.7000
HRH,5.6667
HRH,13.3000
HRH,2.1000
HRH,3.7000
ARH,5.1111
ARH,5.6667
HRH,5.6250
ARH,2.3478
ARH,3.5714
ARH,6.0000
HRH,24.0833
HRH,8.4444
HRH,5.8750
ARH,1.5758
ARH,8.3333
HRH,2.3333
HRH,2.3333
ARH,4.2222
ARH,1.5556
ARH,3.8750
HRH,4.1250
HRH,0.3750
HRH,0.8750
HRH,4.6667
HRH,6.5556
HRH,9.2222
HRH,17.8889
HRH,0.7500
HRH,6.0000
HRH,1.2222
HRH,3.2222
HRH,3.2222
HRH,3.8750
HRH,1.3333
ARH,9.8889
HRH,4.2222
HRH,5.1111
HRH,0.1111
ARH,12.9286
ARH,8.4444
HRH,0.4444
ARH,9.6250
HRH,2.7778
ARH,9.1000
ARH,9.1111
ARH,7.0909
ARH,8.8750
ARH,3.3000
ARH,4.0000
HRH,1.8750
HRH,4.7143
HRH,5.0000
HRH,9.3636
HRH,0.7692
HRH,7.0000
HRH,2.1538
ARH,4.7778
HRH,8.8889
HRH,34.6667
HRH,8.5556
HRH,70.5556
HRH,2.4444
HRH,14.3333
HRH,0.2222
HRH,5.5556
HRH,4.5000
HRH,3.8750
HRH,0.5556
HRH,2.5882
ARH,10.9000
ARH,5.2500
HRH,7.8889
HRH,5.1250
HRH,6.1250
HRH,0.1111
HRH,4.1250
HRH,5.3333
HRH,5.6667
HRH,9.8750
HRH,3.8750
HRH,6.1250
HRH,9.5000
HRH,1.8889
HRH,1.0000
HRH,1.2222
HRH,6.1250
HRH,7.7500
HRH,2.2500
HRH,2.5556
HRH,1.6667
HRH,3.0000
HRH,1.1892
HRH,6.8889
HRH,7.6667
ARH,1.8889
HRH,2.5556
ARH,5.0000
ARH,2.8667
HRH,7.3333
HRH,1.6667
HRH,2.6667
ARH,4.5556
HRH,13.4444
ARH,3.0000
ARH,3.9000
ARH,3.1000
HRH,1.5000
HRH,8.0000
ARH,7.8529
ARH,6.5000
HRH,2.3750
HRH,2.8750
ARH,10.4444
ARH,2.8571
HRH,5.0000
ARH,3.0000
ARH,9.8000
HRH,65.0769
HRH,4.7778
ARH,17.7500
ARH,8.4444
ARH,14.0000
ARH,18.0000
ARH,4.5000
HRH,6.2963
HRH,12.3750
ARH,8.6667
ARH,7.3333
HRH,8.1250
HRH,3.3333
ARH,19.1111
HRH,2.6250
HRH,9.5000
HRH,6.5556
HRH,6.4444
ARH,6.0000
ARH,1.7097
HRH,7.7778
ARH,6.7778
ARH,7.8889
ARH,7.1000
ARH,7.2222
ARH,8.2222
HRH,3.6667
HRH,9.6667
HRH,2.7500
HRH,6.7000
HRH,6.2222
HRH,3.3750
HRH,3.5417
HRH,12.0000
HRH,1.1111
HRH,8.2667
HRH,6.6364
ARH,8.7778
ARH,8.0000
ARH,6.2500
ARH,4.8667
ARH,4.8667
ARH,7.6667
HRH,5.2222
HRH,1.1111
HRH,1.0000
HRH,1.0455
HRH,0.8889
HRH,1.3750
HRH,1.2500
ARH,6.6667
ARH,7.2222
HRH,5.0000
HRH,1.4286
HRH,2.1818
HRH,5.1429
HRH,4.2500
HRH,2.5556
HRH,6.1111
HRH,4.0000
HRH,1.8889
HRH,5.3333
HRH,5.8889
ARH,6.2222
ARH,3.3077
ARH,11.7778
HRH,2.0714
HRH,1.7500
HRH,2.3333
HRH,2.7778
HRH,8.8750
HRH,6.7500
HRH,0.3333
HRH,14.8750
HRH,4.5000
HRH,6.3750
HRH,17.0000
ARH,2.6667
ARH,2.6667
ARH,2.6667
ARH,2.6667
ARH,3.6667
ARH,2.8235
HRH,0.7778
HRH,1.3333
HRH,8.6667
HRH,1.5556
HRH,25.3846
HRH,5.6667
HRH,16.6667
HRH,7.0000
HRH,13.5000
ARH,1.3200
ARH,8.2273
ARH,7.6667
HRH,10.3333
HRH,4.0000
ARH,1.7368
ARH,1.6667
ARH,1.5714
ARH,4.8889
ARH,9.0000
ARH,6.6667
HRH,2.6000
HRH,0.7500
ARH,7.0000
ARH,4.7500
ARH,3.0000
ARH,3.7778
HRH,2.6000
HRH,7.7778
ARH,9.8750
ARH,15.1250
HRH,1.4444
HRH,3.8889
HRH,14.0000
HRH,6.4444
HRH,10.0000
HRH,0.5556
HRH,5.6154
HRH,2.7778
ARH,4.5833
HRH,1.6667
HRH,7.1579
HRH,1.0667
ARH,8.2222
HRH,12.5556
HRH,4.7778
ARH,5.7500
ARH,9.4444
ARH,7.8000
ARH,6.1000
HRH,1.3333
HRH,7.1111
HRH,12.1000
HRH,2.0769
HRH,4.4444
HRH,1.3333
ARH,4.0000
ARH,5.5714
ARH,15.7778
ARH,8.0000
ARH,4.7500
ARH,11.4444
ARH,10.4286
ARH,8.0000
ARH,12.5000
ARH,9.6250
ARH,18.1176
ARH,3.1667
ARH,3.2222
ARH,4.6667
ARH,11.7333
HRH,3.0000
ARH,6.0000
ARH,10.9333
HRH,5.0000
HRH,15.8889
ARH,8.1111
ARH,12.0000
ARH,10.2222
ARH,6.8889
HRH,3.2222
HRH,1.4000
HRH,2.6250
HRH,14.1250
HRH,14.2500
ARH,7.6667
HRH,7.3333
HRH,1.2500
HRH,5.2222
ARH,6.2222
HRH,0.4286
HRH,0.8889
ARH,13.3077
ARH,10.6667
ARH,7.6667
ARH,7.5000
ARH,8.1176
ARH,4.2308
ARH,12.3333
HRH,4.2500
HRH,1.0000
HRH,1.1250
HRH,1.6250
HRH,1.1111
HRH,6.2500
HRH,4.1111
ARH,12.6667
ARH,6.6667
ARH,9.8889
ARH,8.5000
ARH,10.8182
ARH,6.9286
ARH,4.3333
HRH,2.1111
HRH,4.7500
HRH,0.6061
HRH,0.6250
HRH,0.6250
HRH,0.1020
HRH,10.6250
HRH,2.6250
ARH,15.5556
ARH,3.0667
ARH,3.0667
HRH,1.6667
ARH,3.5556
ARH,2.1667
HRH,2.5000
ARH,14.5556
ARH,3.7778
ARH,9.1250
ARH,9.5556
HRH,10.8889
ARH,6.7778
ARH,9.2222
ARH,8.2222
ARH,7.5000
ARH,9.2500
HRH,4.0000
ARH,4.0000
ARH,4.1111
ARH,4.1111
ARH,4.0000
ARH,3.1111
ARH,3.1111
ARH,6.2667
ARH,4.5556
HRH,7.0000
HRH,1.1111
ARH,2.3636
HRH,2.4167
HRH,4.8750
HRH,2.3333
HRH,4.6667
HRH,5.7778
HRH,1.7000
ARH,11.4444
ARH,7.2500
ARH,4.4444
HRH,2.6000
ARH,5.8750
ARH,17.0000
ARH,4.2222
HRH,1.6000
ARH,7.7778
ARH,10.5000
ARH,5.3750
ARH,12.8750
HRH,4.5556
ARH,5.9000
ARH,3.8889
ARH,1.4444
ARH,13.2727
ARH,8.0000
ARH,11.8750
ARH,8.4000
ARH,1.9444
ARH,2.3750
HRH,2.5000
HRH,1.1111
HRH,0.8889
HRH,1.0000
HRH,3.0000
ARH,6.3333
ARH,6.4167
ARH,5.3333
ARH,5.6667
ARH,6.6364
ARH,6.3333
ARH,5.3333
ARH,5.0000
ARH,4.7778
ARH,4.4444
ARH,5.0000
ARH,3.6154
ARH,6.6667
ARH,7.5833
ARH,5.4444
HRH,21.2222
ARH,3.7778
HRH,5.5556
ARH,7.4444
ARH,4.7778
ARH,8.4444
ARH,3.4000
HRH,3.8889
HRH,1.7500
ARH,4.0000
ARH,13.0000
ARH,6.0000
ARH,13.8750
HRH,0.7692
ARH,11.6667
ARH,10.1111
HRH,6.1250
HRH,7.0000
HRH,2.6250
HRH,3.4444
HRH,8.6667
HRH,3.6000
HRH,3.1111
HRH,8.8889
ARH,7.5556
ARH,6.7778
ARH,6.7778
ARH,16.6250
HRH,3.8750
HRH,2.8889
ARH,9.4706
ARH,3.4444
HRH,5.2222
ARH,12.6923
ARH,5.5000
HRH,2.5833
ARH,6.4444
ARH,6.5556
ARH,3.3333
ARH,2.8947
ARH,9.2000
ARH,12.6111
ARH,16.5556
HRH,1.5000
HRH,8.8000
HRH,1.5556
HRH,0.5556
HRH,2.7857
HRH,1.2222
HRH,3.3333
HRH,1.0000
HRH,5.7778
HRH,3.1111
HRH,2.5556
ARH,6.3333
ARH,9.4000
ARH,3.7778
ARH,6.6667
ARH,3.6250
HRH,4.0000
HRH,0.5556
HRH,0.3333
HRH,17.4444
HRH,1.1111
HRH,2.6250
HRH,1.5000
HRH,2.4615
HRH,0.4444
HRH,3.2222
HRH,0.9375
ARH,9.1429
ARH,11.3333
ARH,5.0000
ARH,12.0833
HRH,7.1250
ARH,8.5556
HRH,2.7778
HRH,7.5556
ARH,12.0625
ARH,5.6667
ARH,22.2222
ARH,5.6667
ARH,16.2000
ARH,13.2500
HRH,2.2222
ARH,8.5556
ARH,11.4444
HRH,1.5556
ARH,8.1111
HRH,7.3333
HRH,5.7778
HRH,5.7778
ARH,4.7778
ARH,4.8889
ARH,5.7778
ARH,15.6667
ARH,20.0000
ARH,3.2000
HRH,4.1111
HRH,7.0000
HRH,4.6667
HRH,3.6250
HRH,1.3333
HRH,1.1250
ARH,5.5000
ARH,7.1250
ARH,7.2727
ARH,2.6154
ARH,7.6667
ARH,3.8889
ARH,33.4000
ARH,7.7500
ARH,12.2500
ARH,8.5000
ARH,8.8750
ARH,116.7500
ARH,47.9286
ARH,33.0400
ARH,25.7778
ARH,7.5000
ARH,1.6000
HRH,0.5556
HRH,2.7500
HRH,6.7500
HRH,2.0000
HRH,1.0000
HRH,7.7778
ARH,87.8000
ARH,141.0714
ARH,10.5556
ARH,7.3000
ARH,17.0000
ARH,23.5000
ARH,11.5000
ARH,28.6667
HRH,0.8889
HRH,7.3333
HRH,2.1111
ARH,15.2500
HRH,5.3846
ARH,9.3077
ARH,6.3333
ARH,5.4444
ARH,7.0000
ARH,4.3750
HRH,2.6667
ARH,5.8750
ARH,9.2222
ARH,6.8750
ARH,8.2500
ARH,4.3750
ARH,4.2222
ARH,5.6667
HRH,2.5714
HRH,0.2222
HRH,0.2222
HRH,3.8750
HRH,0.3333
HRH,3.2000
HRH,2.5000
HRH,0.3571
HRH,2.5000
HRH,2.3333
HRH,1.4000
HRH,2.7857
ARH,8.3333
ARH,12.2222
ARH,7.1111
ARH,7.3333
ARH,5.2500
ARH,25.1111
ARH,9.6667
ARH,9.6667
ARH,4.8889
ARH,5.5556
ARH,5.6250
ARH,8.1250
ARH,12.3750
ARH,5.3750
ARH,4.0000
ARH,4.0000
ARH,4.1111
ARH,5.3333
ARH,39.3333
ARH,8.0000
ARH,18.7778
ARH,4.6667
ARH,3.0000
HRH,3.1250
HRH,0.7778
HRH,2.7500
HRH,3.6667
HRH,2.5556
HRH,2.3333
HRH,4.0000
HRH,1.6250
HRH,3.2500
ARH,3.5000
HRH,1.0000
HRH,1.4444
HRH,1.0000
HRH,4.8000
HRH,1.5000
HRH,2.8333
HRH,1.2222
HRH,1.4615
HRH,1.0000
HRH,1.3077
HRH,1.9000
HRH,0.3846
HRH,0.5556
HRH,7.5556
ARH,6.6364
ARH,11.1538
ARH,7.9615
ARH,4.7778
ARH,5.2000
ARH,6.1111
HRH,2.5556
HRH,0.5556
HRH,0.8333
HRH,0.6875
HRH,2.6364
ARH,7.5556
ARH,8.1000
ARH,8.1818
HRH,1.7778
HRH,2.8889
ARH,11.8750
HRH,2.5000
HRH,0.5000
HRH,1.2667
HRH,1.2222
HRH,4.6667
HRH,12.0000
HRH,1.7619
ARH,8.7778
ARH,9.1111
ARH,6.4444
ARH,6.8889
HRH,1.5556
HRH,1.2222
HRH,1.2222
HRH,1.3333
HRH,1.3333
HRH,1.2222
ARH,4.6250
ARH,7.2000
ARH,4.4444
ARH,3.3333
ARH,4.0000
ARH,3.3571
ARH,7.3750
HRH,2.3750
HRH,3.5556
HRH,2.3333
ARH,5.7778
ARH,7.7273
HRH,2.7778
HRH,0.6250
HRH,0.2500
HRH,0.2500
HRH,0.8889
HRH,5.0000
HRH,4.5000
HRH,6.5000
ARH,8.3333
ARH,3.8889
ARH,6.2222
ARH,3.1538
ARH,2.6667
ARH,4.8889
ARH,4.8889
ARH,4.8889
ARH,5.5556
ARH,6.8889
ARH,9.8889
ARH,7.0000
ARH,3.7500
ARH,4.7778
ARH,11.4000
ARH,7.3000
HRH,0.6667
HRH,0.3333
ARH,11.1000
ARH,8.0000
ARH,4.8750
ARH,2.0000
ARH,2.8462
HRH,16.8889
HRH,1.3333
ARH,7.8889
ARH,4.8182
ARH,3.6250
ARH,5.6923
ARH,5.4444
ARH,5.4444
ARH,14.2500
ARH,5.4444
ARH,9.1111
ARH,2.4000
HRH,3.2222
HRH,2.1364
HRH,1.6875
HRH,1.5333
HRH,3.1250
HRH,2.8000
ARH,9.0000
ARH,11.8750
HRH,1.7143
HRH,7.0000
HRH,1.3333
ARH,2.7778
ARH,12.5455
ARH,14.5556
ARH,4.6667
ARH,4.1111
ARH,3.5556
ARH,6.2222
ARH,5.7778
ARH,2.9167
ARH,7.5000
ARH,5.4444
ARH,5.1111
ARH,6.8889
HRH,5.5000
HRH,7.5000
HRH,0.5000
HRH,0.8333
HRH,2.5556
ARH,9.2222
ARH,7.4545
ARH,4.7143
ARH,4.7778
ARH,4.0769
ARH,3.0000
ARH,5.7778
ARH,9.3333
ARH,21.8889
HRH,7.8333
HRH,1.4737
HRH,2.1667
ARH,11.4444
ARH,8.9167
ARH,7.8889
ARH,3.6667
ARH,11.2500
ARH,8.3333
ARH,5.7778
ARH,9.2500
ARH,17.7778
ARH,7.5333
ARH,12.6667
HRH,9.4286
ARH,10.4444
ARH,12.4444
ARH,5.1538
ARH,5.3000
ARH,5.8889
HRH,2.5000
ARH,7.6250
ARH,6.3333
ARH,6.7500
ARH,3.0000
ARH,4.5556
ARH,5.7000
ARH,4.5556
ARH,5.5556
ARH,4.0000
ARH,3.6667
ARH,7.2500
ARH,4.5556
ARH,3.8889
ARH,15.1111
ARH,16.0000
ARH,7.2500
ARH,13.6364
ARH,8.6111
ARH,7.5000
ARH,10.6667
ARH,7.2222
ARH,10.9091
ARH,3.0667
ARH,11.8889
ARH,7.4375
ARH,10.0000
ARH,7.2222
ARH,13.8889
ARH,10.1111
ARH,9.4444
ARH,130.0000
ARH,9.1000
ARH,9.6667
ARH,8.5000
ARH,5.5556
ARH,4.8889
ARH,10.6667
ARH,8.6667
ARH,14.1111
ARH,7.8889
ARH,13.1111
ARH,14.0000
ARH,175.2500
HRH,1.6667
HRH,0.9444
HRH,0.6667
HRH,2.6667
HRH,0.5556
HRH,0.5385
HRH,1.2222
HRH,1.4444
HRH,9.3333
HRH,2.6250
HRH,8.0000
HRH,2.5000
HRH,2.6667
HRH,3.3333
HRH,3.0000
HRH,0.5714
HRH,7.0000
HRH,3.1111
HRH,2.8889
HRH,1.0000
HRH,1.0000
HRH,1.0000
HRH,1.0000
HRH,1.0000
HRH,2.2857
HRH,1.0000
HRH,1.2857
ARH,8.4444
ARH,7.8889
ARH,7.2222
ARH,6.6250
HRH,8.0625
HRH,0.8889
HRH,1.6667
HRH,2.4444
HRH,1.6250
HRH,0.8889
HRH,0.5000
HRH,1.3750
HRH,0.7500
HRH,2.8571
HRH,1.2222
HRH,0.7778
HRH,0.8750
HRH,1.0000
HRH,0.5556
HRH,5.3333
HRH,5.4444
HRH,0.6667
HRH,0.8889
HRH,2.8182
HRH,0.5000
HRH,1.6667
HRH,0.5556
HRH,2.1111
HRH,1.5000
HRH,1.8750
HRH,3.2222
HRH,0.5000
HRH,2.1818
HRH,0.6667
HRH,1.8889
HRH,3.3333
HRH,1.2222
HRH,1.4444
HRH,0.5556
HRH,2.8889
HRH,11.2222
HRH,4.3750
HRH,1.0000
HRH,2.0000
ARH,6.4615
ARH,2.9231
ARH,6.0000
HRH,4.8750
HRH,4.2222
ARH,163.7778
ARH,7.1538
ARH,9.6667
HRH,7.3077
HRH,9.0000
HRH,6.6250
HRH,3.7500
HRH,3.5556
HRH,8.2222
HRH,1.3333
HRH,7.1111
HRH,1.8000
HRH,1.8000
HRH,1.1111
ARH,4.3750
ARH,20.2000
ARH,6.4444
HRH,9.0000
HRH,3.7778
HRH,4.2000
HRH,1.8750
HRH,0.8750
HRH,3.3750
HRH,2.4286
HRH,6.0000
ARH,9.4444
HRH,81.0000
HRH,3.7500
HRH,8.6667
HRH,3.7778
HRH,6.3333
HRH,5.6250
HRH,2.5714
HRH,0.1250
HRH,0.8571
HRH,9.1111
HRH,1.5714
HRH,4.0000
HRH,2.2222
HRH,1.0000
HRH,6.2222
HRH,1.3077
HRH,0.9091
HRH,3.2000
HRH,4.5000
HRH,2.1250
ARH,8.7500
HRH,2.3750
HRH,3.5556
ARH,285.4000
ARH,158.7778
HRH,0.8333
HRH,0.8571
HRH,19.5000
HRH,6.8889
ARH,10.2222
HRH,0.7778
HRH,0.8750
HRH,3.6667
HRH,2.2222
HRH,2.8889
HRH,3.0000
HRH,1.4444
HRH,1.3750
HRH,1.2727
ARH,5.0000
ARH,7.1111
HRH,0.8889
HRH,1.1111
HRH,3.8182
HRH,2.1000
HRH,3.0000
HRH,2.7778
HRH,8.8889
HRH,13.5000
HRH,3.7778
HRH,4.4444
ARH,9.8889
HRH,3.2222
HRH,3.0000
HRH,0.2500
HRH,3.2000
ARH,2.8889
ARH,7.7778
ARH,7.6667
ARH,17.4444
ARH,17.0000
ARH,17.4444
ARH,17.0000
HRH,2.6250
HRH,8.0000
HRH,4.1667
HRH,4.0000
HRH,2.0000
ARH,159.8889
ARH,160.8889
ARH,163.5556
ARH,5.8889
ARH,4.1111
ARH,3.3333
ARH,163.1111
HRH,2.4444
HRH,3.1111
HRH,9.2500
HRH,2.7778
HRH,7.5000
HRH,1.7778
ARH,154.3333
ARH,157.4444
ARH,164.7778
HRH,7.7778
HRH,2.0000
HRH,2.6250
ARH,177.0000
ARH,157.3333
ARH,157.3333
HRH,5.6667
HRH,10.7778
HRH,6.7778
HRH,1.2000
ARH,5.0000
ARH,13.8750
ARH,13.5000
HRH,0.6667
HRH,3.2500
HRH,2.8889
HRH,1.3333
HRH,2.2222
HRH,1.3750
HRH,1.5556
HRH,2.3333
HRH,2.1111
HRH,2.4444
HRH,1.2222
ARH,12.5556
ARH,21.8889
ARH,7.3750
HRH,1.5556
HRH,6.6667
ARH,9.5556
ARH,3.4444
ARH,8.8889
ARH,20.3333
ARH,15.5556
HRH,3.6667
HRH,0.5357
HRH,5.2500
HRH,2.0000
HRH,0.1111
HRH,0.7500
HRH,4.6667
HRH,1.6364
HRH,0.6667
HRH,2.6364
ARH,162.3333
HRH,5.6250
HRH,9.1250
HRH,1.4286
HRH,2.0000
HRH,3.6250
HRH,3.7778
ARH,165.7778
HRH,2.5714
HRH,2.1111
HRH,20.7500
HRH,4.3750
HRH,5.1250
HRH,1.5556
ARH,192.0000
HRH,0.5000
ARH,183.4444
HRH,8.2222
HRH,3.0000
HRH,3.6250
HRH,2.1111
HRH,1.6250
HRH,1.0000
HRH,0.1250
HRH,0.1250
HRH,0.1250
HRH,0.1250
HRH,0.1111
HRH,1.6667
HRH,0.8750
HRH,2.6250
HRH,0.3333
HRH,2.3333
HRH,1.8889
HRH,4.8000
ARH,186.6667
ARH,170.2222
HRH,3.5000
HRH,0.3125
HRH,9.0000
HRH,1.5556
HRH,5.3333
HRH,0.6667
HRH,3.6667
HRH,0.6667
HRH,5.1111
HRH,0.6667
HRH,6.1111
HRH,2.5556
HRH,2.2222
HRH,2.2222
HRH,2.3333
HRH,2.1111
HRH,2.2222
HRH,2.2222
HRH,2.1000
HRH,0.1111
HRH,0.1000
HRH,6.5556
HRH,6.2222
ARH,166.8889
ARH,198.7778
HRH,1.7500
HRH,0.4444
HRH,4.2222
HRH,4.4444
ARH,154.1111
HRH,2.4444
HRH,1.8889
HRH,13.0000
HRH,2.3333
HRH,2.7778
HRH,2.7500
HRH,25.6000
HRH,1.4444
HRH,1.5000
HRH,2.4444
HRH,9.6000
HRH,31.8000
HRH,40.0000
HRH,7.5556
HRH,21.3333
ARH,372.2500
ARH,166.0000
ARH,188.3750
HRH,5.8889
HRH,5.0000
HRH,0.0000
HRH,2.8750
HRH,4.3750
HRH,18.4444
HRH,1.2222
HRH,3.3750
HRH,8.8750
ARH,163.8889
HRH,3.3333
HRH,3.6250
HRH,5.8889
ARH,165.2222
HRH,1.1111
HRH,2.1111
ARH,167.1111
ARH,568.0000
ARH,175.5556
ARH,524.6667
HRH,3.6667
HRH,6.5000
HRH,5.3333
HRH,4.6250
HRH,2.5556
ARH,249.0000
ARH,162.1111
ARH,164.7778
ARH,168.6667
ARH,171.2222
ARH,168.6667
ARH,202.5556
ARH,188.4444
HRH,3.8889
HRH,5.0000
ARH,183.4444
ARH,170.0000
ARH,169.1111
HRH,2.0000
HRH,2.6250
HRH,1.6667
HRH,2.0000
HRH,4.8750
ARH,168.8889
HRH,4.3333
HRH,0.8889
ARH,165.0000
ARH,198.1250
HRH,7.2222
